WESID,Q_RESP,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1I,Q1J,Q1K,Q1L,Q1M,Q1N,Q1O,Q1P,Q1Q,Q1R,Q1S,Q1T,Q1U,Q2A,Q2B,Q2C,Q2D,Q2E,Q3,Q4A,Q4B,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q6,Q7A,Q7B,Q7C,Q8A,Q8B,Q8C,Q8D,Q8E,Q8ECODE,Q9A,Q10,Q11A,Q11B,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12I,Q12J,Q12K,Q12L,Q12M,Q12N,Q13,Q14A1,Q14A2,Q14A3,Q14B1,Q14B2,Q14B3,Q14C1,Q14C2,Q14C3,Q14D1,Q14D2,Q14D3,Q15,Q15A,Q15B,Q16A1,Q16A2,Q16A3,Q16A4,Q16B1,Q16B2,Q16B3,Q16B4,Q16C1_1,Q16C1_2,Q16C1_3,Q16C1_4,Q16C2_1,Q16C2_2,Q16C2_3,Q16C2_4,Q16D1_1,Q16D1_2,Q16D1_3,Q16D1_4,Q16D2_1,Q16D2_2,Q16D2_3,Q16D2_4,Q16E1_1,Q16E1_2,Q16E1_3,Q16E1_4,Q16E2_1,Q16E2_2,Q16E2_3,Q16E2_4,Q16F1,Q16F2,Q16F3,Q16F4,Q16G1,Q16G2,Q16G3,Q16G4,Q16H1,Q16H2,Q16H3,Q16H4,Q16I1,Q16I2,Q16I4,Q16J1,Q16J2,Q16J4,Q16K1,Q16K2,Q16K3,Q16K4,Q16L1,Q16L2,Q16L3,Q16L4,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q19G,Q20A,Q20B,Q20C,Q20D,Q20E1,Q20E2,Q20F1,Q20F2,Q20G,Q20H1,Q20H2,Q20I,Q20J,Q20K,Q20L,Q20M,Q20N,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21B1,Q21B2,Q21B3,Q21B4,Q21B5,Q21C1,Q21C2,Q21C3,Q21C4,Q21C5,Q21D1,Q21D2,Q21D3,Q21D4,Q21D5,Q21E1,Q21E2,Q21E3,Q21F1,Q21F2,Q21F3,Q21G1,Q21G2,Q21G3,Q21H1,Q21H2,Q21H3,Q21I1,Q21I2,Q21I3,Q21J1,Q21J2,Q21J3,Q21K1,Q21K2,Q21K3,ENROLL,PCTFREE,Q24B,Q24C,PCTMALE,Q24E,Q24F,Q24G,Q25,CATG_FTE,Q26B1,Q26B2,Q26C1,Q26C2,Q27,Q28,Q29,Q30A,Q30B,Q31A1,Q31A2,Q31B1,Q31B2,Q31C1,Q31C2,ACCESS,MONITOR,PARINV,CRISPLAN,STUCOMP,SCHLCOMP,REGPOL,LIMITS,NUMDEATH,INCIDENT,POLINC,HATECRIM,GANGINC,VIOLINC,POLINCV,HATECRMV,GANGINCV,SERVIOL,SERPOLV,SERHATEV,SERGANGV,SRATIO,Q21A6P,Q21B6P,Q21C6P,Q21D6P,Q21E6P,Q21F6P,Q21G6P,Q21H6P,Q21I6P,Q21J6P,Q21K6P,Q21A6,Q21B6,Q21C6,Q21D6,PCTMINOR,LEVEL,URBAN,FWT,FWT1,FWT2,FWT3,FWT4,FWT5,FWT6,FWT7,FWT8,FWT9,FWT10,FWT11,FWT12,FWT13,FWT14,FWT15,FWT16,FWT17,FWT18,FWT19,FWT20,FWT21,FWT22,FWT23,FWT24,FWT25,FWT26,FWT27,FWT28,FWT29,FWT30,FWT31,FWT32,FWT33,FWT34,FWT35,FWT36,FWT37,FWT38,FWT39,FWT40,FWT41,FWT42,FWT43,FWT44,FWT45,FWT46,FWT47,FWT48,FWT49,FWT50,STR_SOCS,Q2A_FL,Q2B_FL,Q2D_FL,Q2E_FL,Q9A_FL,Q10_FL,Q13_FL,Q14A1_FL,Q14A2_FL,Q14A3_FL,Q14B1_FL,Q14B2_FL,Q14B3_FL,Q14C1_FL,Q14C2_FL,Q14C3_FL,Q14D1_FL,Q14D2_FL,Q14D3_FL,Q15_FL,Q15A_FL,Q15B_FL,Q16B2_FL,Q16B3_FL,Q16B4_FL,Q16C12FL,Q16C13FL,Q16C14FL,Q16C22FL,Q16C23FL,Q16C24FL,Q16D12FL,Q16D13FL,Q16D14FL,Q16D22FL,Q16D23FL,Q16D24FL,Q16E12FL,Q16E13FL,Q16E14FL,Q16E22FL,Q16E23FL,Q16E24FL,Q16F2_FL,Q16F3_FL,Q16F4_FL,Q16G2_FL,Q16G3_FL,Q16G4_FL,Q16H2_FL,Q16H3_FL,Q16H4_FL,Q16I2_FL,Q16I4_FL,Q16J2_FL,Q16J4_FL,Q16K2_FL,Q16K3_FL,Q16K4_FL,Q16L2_FL,Q16L3_FL,Q16L4_FL,Q19A_FL,Q19B_FL,Q19C_FL,Q19D_FL,Q19E_FL,Q19F_FL,Q19G_FL,Q21A1_FL,Q21A2_FL,Q21A3_FL,Q21A4_FL,Q21A5_FL,Q21B1_FL,Q21B2_FL,Q21B3_FL,Q21B4_FL,Q21B5_FL,Q21C1_FL,Q21C2_FL,Q21C3_FL,Q21C4_FL,Q21C5_FL,Q21D1_FL,Q21D2_FL,Q21D3_FL,Q21D4_FL,Q21D5_FL,Q21E1_FL,Q21E2_FL,Q21E3_FL,Q21F1_FL,Q21F2_FL,Q21F3_FL,Q21G1_FL,Q21G2_FL,Q21G3_FL,Q21H1_FL,Q21H2_FL,Q21H3_FL,Q21I1_FL,Q21I2_FL,Q21I3_FL,Q21J1_FL,Q21J2_FL,Q21J3_FL,Q21K1_FL,Q21K2_FL,Q21K3_FL,Q24B_FL,Q24C_FL,Q24E_FL,Q24F_FL,Q24G_FL,Q26A1_FL,Q26A2_FL,Q29_FL,REGPOLFL,Q8ETEXT
1875,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,-1,-1,1,12,25,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,4,5,5,1,3,4,4,4,3,4,3,4,3,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2,5,15,25,7,1,3,0,3,0,3,1,1,5,2,8,26,6,6,6,15,3,0,3,5,7,3,1,0,-1,23,6,0,0,22,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,32.0719456,33.2210501,33.021265,32.4761837,33.3017054,32.298029,32.2840333,32.7315468,32.5425647,33.2741817,32.135432,32.7381371,31.842112,32.5686601,32.9300983,32.2309767,32.802029,33.3495178,33.1475648,32.4826053,32.1968803,33.0220181,32.9258044,32.2404587,33.2346076,33.0578078,32.5145845,32.6012694,32.4286909,32.9100156,32.7499441,32.4863855,32.3487725,32.1063513,32.4794529,32.6705019,33.4654772,31.7677362,32.9631372,33.3299679,32.8964105,32.682099,33.0231022,33.6342092,32.166179,33.3368443,0,32.9669669,32.6760995,32.6442617,32.5913694,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1876,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,-1,2,-1,-1,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,5,5,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,2,10,40,60,4,-9,-9,1,2,-9,3,1,0,41,41,8,23,6,1,-9,-9,3,1,2,5,7,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,107.9153364,108.8851162,109.6373029,109.9075341,109.6634324,111.1969058,110.5164618,111.179196,107.3669823,108.1341719,113.7581492,110.734345,110.091847,107.7183324,108.1499682,114.284829,114.3384626,109.1301806,108.9785268,110.0900613,108.345707,108.8178502,111.2000348,109.0463141,110.8925056,108.5385351,111.6889905,108.6700941,0,109.3997726,111.2306927,108.6004942,108.059851,110.8514173,110.0784463,110.5191356,110.1952714,108.8835408,109.6178723,109.0164098,108.9606264,112.0226587,108.5132267,115.5520183,111.6232607,111.17471,110.3656471,109.1290362,112.6370227,109.6521912,111.4662635,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1877,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,-1,-1,2,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-9,4,4,4,5,4,4,5,2,3,4,3,3,2,4,3,3,4,2,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,20,2,1,50,50,10,2,0,2,8,0,3,1,0,52,34,8,24,5,31,6,1,4,2,3,5,7,3,1,0,1,34,1,0,0,30,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,16.8427053,17.2763596,17.2693382,17.0757132,17.4903719,0,17.334698,17.136777,16.9843965,17.2838552,16.9407864,17.0553104,17.0718984,17.2407912,17.0492355,17.1181827,17.3326629,17.3261878,16.8138489,17.1461626,17.1594964,17.439368,17.2489808,17.1323812,17.235501,17.112777,17.2099328,17.2517579,17.2612604,17.3574882,17.1038979,17.0273642,17.055925,17.5076399,17.3275179,17.1423397,17.2358049,16.9699804,17.1525331,17.0751794,17.3851361,17.2282197,17.2779166,17.3860322,17.1117301,17.1436764,16.8490215,17.2299991,17.2655966,17.18018,17.0923446,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1878,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,1,1,1,2,2,-1,40,2,-1,-1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,5,5,0,0,0,0,0,8,8,0,1,0,0,0,12,0,0,0,0,4,4,4,4,2,4,5,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,3,8,0,0,15,0,0,10,0,0,150,0,0,0,5,3,188,4,1,0,7,2,7,62,70,7,3,5,0,8,0,3,1,3,43,92,8,25,6,2,7,6,3,1,2,5,-1,3,2,0,-1,68,32,0,0,30,17,0,0,0,0,0,0,1,0,0,0,10,0,11,15,10,150,0,196,0,0,0,15,3,3,2,10.7221535,10.6057502,10.9700323,10.9808394,10.9868509,10.964252,10.7001944,11.1660258,10.8514573,10.6341465,11.0656683,0,10.9877344,11.046925,10.8996081,11.0009726,11.1399197,10.8250847,11.0038203,11.0258492,11.2121253,11.0660341,11.2785647,11.2447112,11.0579981,10.5937501,10.7061694,10.7634561,11.2455309,10.9737079,10.8549013,10.8541304,11.0272907,10.9543106,10.4774984,10.9833286,10.8919858,11.2449499,11.0740922,10.7404908,10.8270389,10.9180698,10.817322,10.704984,10.6960511,11.0488105,11.0214869,11.1055527,11.0306678,10.8395436,10.9656136,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1879,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,-1,10,2,-1,-1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,5,4,4,5,3,5,5,3,3,4,2,3,3,2,3,3,4,4,3,4,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,4,12,3,1,0,8,2,2,90,80,4,2,2,0,3,0,3,1,1,6,7,8,25,6,2,8,14,4,2,2,5,5,4,2,0,-1,25,11,0,0,16,2,0,0,0,0,0,0,2,0,1,0,3,1,1,12,0,0,0,18,0,1,0,3,1,3,4,34.4662972,35.4834359,35.2141502,34.942747,34.7059925,35.1066399,35.3318595,35.1544789,35.2545725,35.5867215,35.4731888,35.5313929,35.0494801,35.7248297,34.9596032,35.8347927,35.4009317,35.5696054,34.7715336,35.3441883,35.2608834,35.6756584,34.8265479,34.0706629,34.9842716,34.8834105,34.9818102,35.2879588,35.3606415,34.9934754,35.2877211,0,35.6022498,35.8058773,35.2308052,34.9919791,35.1199127,35.1536427,35.0706222,35.039448,35.2081152,34.4969711,35.2212794,35.1667616,35.1537171,34.9280161,34.9293139,34.8205731,34.8790803,35.3510094,35.4280409,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1880,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,1,1,1,1,2,-1,48,2,-1,-1,1,2,1,1,1,3,3,3,2,1,3,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,0,4,0,0,0,10,4,2,2,0,4,4,3,4,3,4,5,3,4,4,3,3,3,4,3,3,4,4,3,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,5,0,0,0,0,5,30,4,3,0,20,2,40,20,50,7,3,6,2,15,0,2,1,3,212,-8,8,18,5,23,7,5,3,4,1,5,-1,2,2,5,-1,49,30,2,2,15,10,0,0,0,0,0,0,2,0,0,0,5,0,0,15,10,5,0,35,0,0,0,5,4,3,2,10.7221535,10.6057502,10.9700323,10.9808394,10.9868509,10.964252,10.7001944,11.1660258,10.8514573,10.6341465,11.0656683,11.0460647,10.9877344,11.046925,10.8996081,11.0009726,0,10.8250847,11.0038203,11.0258492,11.2121253,11.0660341,11.2785647,11.2447112,11.0579981,10.5937501,10.7061694,10.7634561,11.2455309,10.9737079,10.8549013,10.8541304,11.0272907,10.9543106,10.4774984,10.9833286,10.8919858,11.2449499,11.0740922,10.7404908,10.8270389,10.9180698,10.817322,10.704984,10.6960511,11.0488105,11.0214869,11.1055527,11.0306678,10.8395436,10.9656136,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1884,4,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,6,1,3,3,2,2,2,-9,1,2,1,3,1,3,3,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,1,4,2,1,3,5,4,4,4,-9,-9,3,4,4,3,3,4,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,1,0,1,1,0,1,33,3,3,10,10,2,28,23,23,2,2,1,3,2,0,1,5,11,60,184,8,-9,6,14,8,11,4,3,4,5,5,5,2,-9,-1,45,9,0,0,35,4,0,0,0,0,0,0,2,0,0,0,0,0,0,30,1,1,2,34,0,0,0,3,4,1,1,59.3987444,60.2846523,59.3325951,60.5919002,60.330706,60.2180025,60.1163362,60.9607644,61.1400707,61.4043228,60.5457304,60.5934608,60.8631797,61.2205564,61.2461401,59.957609,60.181546,61.0411516,60.4716452,59.943744,61.3573094,60.8418935,60.4474133,60.3284055,59.9497427,61.0602615,61.4063208,60.8989561,61.2878162,60.0701017,60.7219402,61.4485671,61.2337013,60.9684024,60.5840238,61.5816979,60.3387525,60.4248819,60.9256624,0,59.5946748,60.3505139,61.581307,60.0477491,60.3369429,59.1928277,60.0649956,60.5259298,60.1520552,60.8505415,60.400307,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,When law enforcement intervention is needed
1885,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,-1,20,2,-1,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,5,4,5,1,1,3,1,2,2,2,2,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,9,10,1,10,60,85,4,3,5,0,6,0,3,1,4,18,9,8,17,6,14,4,1,4,2,4,5,8,3,2,0,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,68.592256,71.32728,68.8069326,70.4575114,70.3279631,71.119463,70.4524968,69.6614107,69.8555266,69.9159022,70.3099975,70.1656445,69.3483712,0,71.0106588,70.1910813,69.7017861,70.260923,68.7750333,67.9749988,69.713081,71.169787,70.9174366,68.9212625,69.4524664,69.6052751,70.4194551,69.5656005,70.7067264,70.4311139,70.3013055,70.3263308,69.2016589,69.947965,69.6673076,69.9378282,70.0654024,69.6132992,70.2207682,71.4074786,69.4015549,69.8685245,70.6700967,70.6353734,70.7475381,68.7673008,68.5269073,69.9279105,69.5552313,70.3655357,69.992575,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1886,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,-1,25,1,35,5,1,2,3,3,3,3,3,3,2,3,3,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,2,0,0,2,2,0,1,1,0,0,0,0,0,4,4,0,0,0,4,3,3,4,2,4,5,1,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,12,0,0,20,0,0,50,0,0,100,0,2,188,4,3,10,10,1,4,10,70,4,3,4,1,6,0,2,5,7,12,60,8,19,6,13,6,5,6,3,3,4,6,3,2,3,-1,36,28,12,0,24,16,12,0,0,0,0,0,3,0,0,0,0,4,4,12,20,50,100,190,0,0,0,0,4,3,1,18.5805834,18.8912905,18.6999947,18.7546356,19.1681337,18.7497568,18.6495189,18.7359738,18.9112656,18.7669844,19.0932894,19.5726551,18.912887,18.9969721,19.3503118,18.6505621,18.4574932,19.8589503,18.1316733,18.1292761,18.5321366,19.8413981,18.8996381,18.96822,19.6639002,18.3661269,17.8268789,18.9785269,18.9573373,19.5296348,18.8285434,19.8138186,18.7173331,19.2399476,18.9828785,18.0825413,19.0178665,19.518011,0,18.7199114,18.7310074,19.3189898,18.9329631,19.0347122,19.1600736,19.2078486,18.9347602,18.7163712,18.8827642,19.7841233,19.165865,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1887,4,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,-1,40,2,-1,-1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,5,5,4,2,3,4,4,4,4,3,3,3,4,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,15,1,50,65,60,4,-9,-9,-9,-9,-9,3,1,2,50,12,8,16,6,13,7,7,5,2,3,4,8,4,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,4,1,1,59.3987444,60.2846523,59.3325951,60.5919002,60.330706,60.2180025,60.1163362,60.9607644,61.1400707,61.4043228,60.5457304,60.5934608,60.8631797,61.2205564,61.2461401,59.957609,60.181546,61.0411516,60.4716452,59.943744,61.3573094,60.8418935,60.4474133,60.3284055,59.9497427,0,61.4063208,60.8989561,61.2878162,60.0701017,60.7219402,61.4485671,61.2337013,60.9684024,60.5840238,61.5816979,60.3387525,60.4248819,60.9256624,61.279109,59.5946748,60.3505139,61.581307,60.0477491,60.3369429,59.1928277,60.0649956,60.5259298,60.1520552,60.8505415,60.400307,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
